FID_x,Region_x,Country_x,Plant,NumReactor_x,Latitude_x,Longitude_x,p90_1200,p00_1200,p10_1200,p90u_1200,p00u_1200,p10u_1200,p90r_1200,p00r_1200,p10r_1200,p90_30,p00_30,p10_30,p90u_30,p00u_30,p10u_30,p90r_30,p00r_30,p10r_30,p90_75,p00_75,p10_75,p90u_75,p00u_75,p10u_75,p90r_75,p00r_75,p10r_75,p90_150,p00_150,p10_150,p90u_150,p00u_150,p10u_150,p90r_150,p00r_150,p10r_150,p90_600,p00_600,p10_600,p90u_600,p00u_600,p10u_600,p90r_600,p00r_600,p10r_600,p90_300,p00_300,p10_300,p90u_300,p00u_300,p10u_300,p90r_300,p00r_300,p10r_300,FID_y,Region_y,Country_y,Reactor,Plant_Loc,Latitude_y,Longitude_y,Status,Type,Start_Date,Year_Built,Grid_Date,Shutdown,Wikipedia,Photo,PhotoCred,NumReactor_y,Ref_2012,Totalpower,Ref_2011,Ref_2010,Ref_2009,Ref_2008,Ref_2007,Ref_2006,Ref_2005,Ref_2004,Ref_2003,Ref_2002,Ref_2001,Ref_2000,Ref_1999,Ref_1998,Ref_1997,Ref_1996,Ref_1995,Ref_1994,Ref_1993,Ref_1992,Ref_1991,Ref_1990,Ref_1989,Ref_1988,Ref_1987,Ref_1986,Ref_1985,Ref_1984,Ref_1983,Ref_1982,Ref_1981,Ref_1980,Ref_1979,Ref_1978,Ref_1977,Ref_1976,Ref_1975,Ref_1974,Ref_1973,Ref_1972,Ref_1971,Ref_1970,Ref_1969,Ref_1968,Ref_1967,Ref_1966,Ref_1965,Ref_1964,Ref_1963,Ref_1962,Ref_1961,Ref_1960,Ref_1959,Ref_1958,Ref_1957,Ref_1956
9,America - Northern,UNITED STATES OF AMERICA,BEAVER VALLEY,2,40.6219,-80.4339,169815000,184040000,203113000,139640000.0,151337000.0,167095000.0,30175100,32703400,36018200,405510.0,402735.0,444309.0,328667.0,326418.0,360114.0,76843.1,76317.3,84195.5,3099760.0,3095980.0,3415270.0,2647590.0,2643640.0,2916370.0,452170.0,452341.0,498899.0,7837650.0,7883460.0,8699940.0,6439920.0,6480750.0,7153990.0,1397720.0,1402700.0,1545950.0,94368900.0,100718000.0,111170000.0,79325600.0,84681600.0,93507600.0,15043300.0,16036200.0,17662400.0,20035700.0,20656500.0,22782900.0,16166600.0,16717800.0,18444000.0,3869130.0,3938730.0,4338890,34,America - Northern,UNITED STATES OF AMERICA,BEAVER VALLEY-1,Inland near a river,40.6219,-80.4339,Operational,Pressurised Water Reactor,6/26/1970,1970,6/14/1976, ,http://en.wikipedia.org/wiki/Beaver_Valley_Nuclear_Generating_Station,http://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Beaver_Valley_Nuclear_Generating_Station.jpg/800px-Beaver_Valley_Nuclear_Generating_Station.jpg,Wikipedia,2,892,1777,892,892.0,892.0,892.0,892.0,851,821.0,821.0,821.0,821.0,821.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810,810.0,810.0,810.0,810.0,810,810,810,810,810,810,810,810,811,815,800,843,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,America - Northern,UNITED STATES OF AMERICA,BEAVER VALLEY,2,40.6219,-80.4339,169815000,184040000,203113000,139640000.0,151337000.0,167095000.0,30175100,32703400,36018200,405510.0,402735.0,444309.0,328667.0,326418.0,360114.0,76843.1,76317.3,84195.5,3099760.0,3095980.0,3415270.0,2647590.0,2643640.0,2916370.0,452170.0,452341.0,498899.0,7837650.0,7883460.0,8699940.0,6439920.0,6480750.0,7153990.0,1397720.0,1402700.0,1545950.0,94368900.0,100718000.0,111170000.0,79325600.0,84681600.0,93507600.0,15043300.0,16036200.0,17662400.0,20035700.0,20656500.0,22782900.0,16166600.0,16717800.0,18444000.0,3869130.0,3938730.0,4338890,35,America - Northern,UNITED STATES OF AMERICA,BEAVER VALLEY-2,Inland near a river,40.6219,-80.4339,Operational,Pressurised Water Reactor,5/3/1974,1974,8/17/1987, ,http://en.wikipedia.org/wiki/Beaver_Valley_Nuclear_Generating_Station,http://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Beaver_Valley_Nuclear_Generating_Station.jpg/800px-Beaver_Valley_Nuclear_Generating_Station.jpg,Wikipedia,2,885,1777,885,885.0,846.0,890.0,846.0,851,831.0,831.0,831.0,831.0,831.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820,820.0,820.0,820.0,833.0,833,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Europe - Central and Eastern,BULGARIA,BELENE,2,43.62944,25.189345,293388000,298116000,301376000,172239000.0,176060000.0,178987000.0,121149000,122056000,122389000,219381.0,198844.0,187709.0,77388.3,70256.9,66362.6,141992.0,128587.0,121347.0,1591650.0,1451020.0,1369220.0,756073.0,686426.0,646480.0,835574.0,764590.0,722744.0,8413960.0,7682390.0,7294060.0,5087750.0,4629260.0,4408830.0,3326210.0,3053130.0,2885240.0,84309900.0,86968900.0,87086600.0,44944400.0,47217900.0,47867700.0,39365600.0,39751000.0,39218800.0,24514200.0,22983200.0,21954200.0,13487600.0,12560200.0,11997600.0,11026600.0,10423000.0,9956550,294,Europe - Central and Eastern,BULGARIA,BELENE-1,Inland near a river,43.62944,25.189345,Project Terminated,Pressurised Water Reactor,1/1/1987,1987, , ,http://en.wikipedia.org/wiki/Belene_Nuclear_Power_Plant, , ,2,953,1906,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Europe - Central and Eastern,BULGARIA,BELENE,2,43.62944,25.189345,293388000,298116000,301376000,172239000.0,176060000.0,178987000.0,121149000,122056000,122389000,219381.0,198844.0,187709.0,77388.3,70256.9,66362.6,141992.0,128587.0,121347.0,1591650.0,1451020.0,1369220.0,756073.0,686426.0,646480.0,835574.0,764590.0,722744.0,8413960.0,7682390.0,7294060.0,5087750.0,4629260.0,4408830.0,3326210.0,3053130.0,2885240.0,84309900.0,86968900.0,87086600.0,44944400.0,47217900.0,47867700.0,39365600.0,39751000.0,39218800.0,24514200.0,22983200.0,21954200.0,13487600.0,12560200.0,11997600.0,11026600.0,10423000.0,9956550,295,Europe - Central and Eastern,BULGARIA,BELENE-2,Inland near a river,43.62944,25.189345,Project Terminated,Pressurised Water Reactor,3/31/1987,1987, , ,http://en.wikipedia.org/wiki/Belene_Nuclear_Power_Plant, , ,2,953,1906,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Europe - Western,FRANCE,BELLEVILLE,2,47.5075,2.8775,357202000,367682000,384157000,258168000.0,266086000.0,278443000.0,99034200,101595000,105713000,93007.3,94087.6,99715.4,25601.3,25897.4,27445.7,67406.0,68190.2,72269.7,859988.0,868248.0,920199.0,426691.0,429366.0,455071.0,433297.0,438883.0,465129.0,6310730.0,6429430.0,6815150.0,4603280.0,4699310.0,4981830.0,1707450.0,1730110.0,1833330.0,160330000.0,166523000.0,173629000.0,121886000.0,126423000.0,131836000.0,38444100.0,40100500.0,41793200.0,30802000.0,31568500.0,33466400.0,22370100.0,22946300.0,24327500.0,8431850.0,8622210.0,9138920,389,Europe - Western,FRANCE,BELLEVILLE-1,Inland near a river,47.5075,2.8775,Operational,Pressurised Water Reactor,5/1/1980,1980,10/14/1987, ,http://en.wikipedia.org/wiki/Belleville_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Centrale_Nucl%C3%A9aire_de_Belleville-sur-Loire.JPG/800px-Centrale_Nucl%C3%A9aire_de_Belleville-sur-Loire.JPG,Wikipedia,2,1310,2620,1310,1310.0,1310.0,1310.0,1310.0,1310,1310.0,1310.0,1310.0,1310.0,1310.0,1310.0,1310.0,1310.0,1310.0,1310.0,1310.0,1310.0,1310,1310.0,1310.0,1310.0,1310.0,1310,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Europe - Western,FRANCE,BELLEVILLE,2,47.5075,2.8775,357202000,367682000,384157000,258168000.0,266086000.0,278443000.0,99034200,101595000,105713000,93007.3,94087.6,99715.4,25601.3,25897.4,27445.7,67406.0,68190.2,72269.7,859988.0,868248.0,920199.0,426691.0,429366.0,455071.0,433297.0,438883.0,465129.0,6310730.0,6429430.0,6815150.0,4603280.0,4699310.0,4981830.0,1707450.0,1730110.0,1833330.0,160330000.0,166523000.0,173629000.0,121886000.0,126423000.0,131836000.0,38444100.0,40100500.0,41793200.0,30802000.0,31568500.0,33466400.0,22370100.0,22946300.0,24327500.0,8431850.0,8622210.0,9138920,390,Europe - Western,FRANCE,BELLEVILLE-2,Inland near a river,47.5075,2.8775,Operational,Pressurised Water Reactor,8/1/1980,1980,7/6/1988, ,http://en.wikipedia.org/wiki/Belleville_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Centrale_Nucl%C3%A9aire_de_Belleville-sur-Loire.JPG/800px-Centrale_Nucl%C3%A9aire_de_Belleville-sur-Loire.JPG,Wikipedia,2,1310,2620,1310,1310.0,1310.0,1310.0,1310.0,1310,1310.0,1310.0,1310.0,1310.0,1310.0,1310.0,1310.0,1310.0,1310.0,1310.0,1310.0,1310.0,1310,1310.0,1310.0,1310.0,1310.0,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Europe - Central and Eastern,RUSSIAN FEDERATION,BELOYARSKY,4,56.85,61.3167,54137000,55356600,53607400,33817200.0,35369300.0,34247900.0,20319800,19987300,19359500,354917.0,342104.0,328525.0,336843.0,324829.0,311993.0,18074.0,17275.3,16531.9,2497290.0,2413990.0,2319770.0,2295560.0,2220470.0,2134520.0,201735.0,193514.0,185246.0,4090080.0,3976580.0,3814180.0,3417400.0,3325740.0,3192700.0,672680.0,650841.0,621489.0,23352000.0,22655000.0,21833400.0,15677100.0,15253800.0,14690800.0,7674870.0,7401260.0,7142630.0,9629590.0,9448380.0,9052930.0,7315050.0,7206510.0,6918400.0,2314540.0,2241870.0,2134530,316,Europe - Central and Eastern,RUSSIAN FEDERATION,BELOYARSKY-3 (BN-600),Inland near a lake,56.85,61.3167,Operational,Fast Breeder Reactor,1/1/1969,1969,4/8/1980, ,http://en.wikipedia.org/wiki/Beloyarsk_Nuclear_Power_Station,http://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Beloyarsk_NNP.jpg/799px-Beloyarsk_NNP.jpg,Wikipedia,2,560,1364,560,560.0,560.0,560.0,560.0,560,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560,560.0,560.0,560.0,560.0,560,600,560,560,560,560,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Europe - Central and Eastern,RUSSIAN FEDERATION,BELOYARSKY,4,56.85,61.3167,54137000,55356600,53607400,33817200.0,35369300.0,34247900.0,20319800,19987300,19359500,354917.0,342104.0,328525.0,336843.0,324829.0,311993.0,18074.0,17275.3,16531.9,2497290.0,2413990.0,2319770.0,2295560.0,2220470.0,2134520.0,201735.0,193514.0,185246.0,4090080.0,3976580.0,3814180.0,3417400.0,3325740.0,3192700.0,672680.0,650841.0,621489.0,23352000.0,22655000.0,21833400.0,15677100.0,15253800.0,14690800.0,7674870.0,7401260.0,7142630.0,9629590.0,9448380.0,9052930.0,7315050.0,7206510.0,6918400.0,2314540.0,2241870.0,2134530,317,Europe - Central and Eastern,RUSSIAN FEDERATION,BELOYARSKY-4 (BN-800),Inland near a lake,56.85,61.3167,Under Construction,Fast Breeder Reactor,7/18/2006,2006, , ,http://en.wikipedia.org/wiki/Beloyarsk_Nuclear_Power_Station,http://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Beloyarsk_NNP.jpg/799px-Beloyarsk_NNP.jpg,Wikipedia,2,804,1364,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Europe - Central and Eastern,RUSSIAN FEDERATION,BELOYARSKY,4,56.85,61.3167,54137000,55356600,53607400,33817200.0,35369300.0,34247900.0,20319800,19987300,19359500,354917.0,342104.0,328525.0,336843.0,324829.0,311993.0,18074.0,17275.3,16531.9,2497290.0,2413990.0,2319770.0,2295560.0,2220470.0,2134520.0,201735.0,193514.0,185246.0,4090080.0,3976580.0,3814180.0,3417400.0,3325740.0,3192700.0,672680.0,650841.0,621489.0,23352000.0,22655000.0,21833400.0,15677100.0,15253800.0,14690800.0,7674870.0,7401260.0,7142630.0,9629590.0,9448380.0,9052930.0,7315050.0,7206510.0,6918400.0,2314540.0,2241870.0,2134530,528,Europe - Central and Eastern,RUSSIAN FEDERATION,BELOYARSKY-1,Inland near a lake,56.85,61.3167,Permanent Shutdown,Light Water Cooled Graphite Moderated Reactor,6/1/1958,1958,4/26/1964,1/15/1983,http://en.wikipedia.org/wiki/Beloyarsk_Nuclear_Power_Station,http://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Beloyarsk_NNP.jpg/799px-Beloyarsk_NNP.jpg,Wikipedia,2,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Europe - Central and Eastern,RUSSIAN FEDERATION,BELOYARSKY,4,56.85,61.3167,54137000,55356600,53607400,33817200.0,35369300.0,34247900.0,20319800,19987300,19359500,354917.0,342104.0,328525.0,336843.0,324829.0,311993.0,18074.0,17275.3,16531.9,2497290.0,2413990.0,2319770.0,2295560.0,2220470.0,2134520.0,201735.0,193514.0,185246.0,4090080.0,3976580.0,3814180.0,3417400.0,3325740.0,3192700.0,672680.0,650841.0,621489.0,23352000.0,22655000.0,21833400.0,15677100.0,15253800.0,14690800.0,7674870.0,7401260.0,7142630.0,9629590.0,9448380.0,9052930.0,7315050.0,7206510.0,6918400.0,2314540.0,2241870.0,2134530,529,Europe - Central and Eastern,RUSSIAN FEDERATION,BELOYARSKY-2,Inland near a lake,56.85,61.3167,Permanent Shutdown,Light Water Cooled Graphite Moderated Reactor,1/1/1962,1962,12/28/1967,4/15/1990,http://en.wikipedia.org/wiki/Beloyarsk_Nuclear_Power_Station,http://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Beloyarsk_NNP.jpg/799px-Beloyarsk_NNP.jpg,Wikipedia,2,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,146.0,146,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Europe - Western,UNITED KINGDOM,BERKELEY,2,51.6925,-2.493611,274045000,282932000,295143000,204656000.0,211393000.0,220634000.0,69389800,71539100,74509000,919885.0,933832.0,980568.0,651829.0,661712.0,694829.0,268056.0,272120.0,285739.0,4161570.0,4248630.0,4462070.0,2892900.0,2957420.0,3106320.0,1268670.0,1291220.0,1355740.0,18171900.0,18668600.0,19610500.0,14887500.0,15308800.0,16083000.0,3284420.0,3359790.0,3527480.0,111509000.0,115476000.0,122129000.0,90924600.0,94071000.0,99356100.0,20584500.0,21405100.0,22772400.0,48228300.0,49608700.0,52144200.0,41018800.0,42193800.0,44345700.0,7209460.0,7414880.0,7798490,600,Europe - Western,UNITED KINGDOM,BERKELEY 1, ,51.6925,-2.493611,Permanent Shutdown,Gas Cooled Reactor,1/1/1957,1957,6/12/1962,3/31/1989,http://en.wikipedia.org/wiki/Berkeley_nuclear_power_station,http://en.wikipedia.org/wiki/File:BerkeleyPowerStation.jpg,Wikipedia,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,166,166,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Europe - Western,UNITED KINGDOM,BERKELEY,2,51.6925,-2.493611,274045000,282932000,295143000,204656000.0,211393000.0,220634000.0,69389800,71539100,74509000,919885.0,933832.0,980568.0,651829.0,661712.0,694829.0,268056.0,272120.0,285739.0,4161570.0,4248630.0,4462070.0,2892900.0,2957420.0,3106320.0,1268670.0,1291220.0,1355740.0,18171900.0,18668600.0,19610500.0,14887500.0,15308800.0,16083000.0,3284420.0,3359790.0,3527480.0,111509000.0,115476000.0,122129000.0,90924600.0,94071000.0,99356100.0,20584500.0,21405100.0,22772400.0,48228300.0,49608700.0,52144200.0,41018800.0,42193800.0,44345700.0,7209460.0,7414880.0,7798490,601,Europe - Western,UNITED KINGDOM,BERKELEY 2, ,51.6925,-2.493611,Permanent Shutdown,Gas Cooled Reactor,1/1/1957,1957,6/24/1962,10/26/1988,http://en.wikipedia.org/wiki/Berkeley_nuclear_power_station,http://en.wikipedia.org/wiki/File:BerkeleyPowerStation.jpg,Wikipedia,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,166,166,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Europe - Western,SWITZERLAND,BEZNAU,2,47.552148,8.228175,403241000,412686000,425379000,278493000.0,285591000.0,295673000.0,124748000,127095000,129707000,966786.0,1036220.0,1091490.0,705404.0,757289.0,799963.0,261382.0,278933.0,291528.0,5227290.0,5588150.0,5848000.0,3567680.0,3815060.0,4001960.0,1659620.0,1773080.0,1846040.0,12792600.0,13665000.0,14172900.0,7821480.0,8357740.0,8692400.0,4971070.0,5307210.0,5480520.0,178583000.0,184027000.0,190063000.0,129476000.0,133402000.0,137892000.0,49107100.0,50625200.0,52170900.0,51820800.0,54299600.0,55934500.0,36024800.0,37677700.0,38836900.0,15796000.0,16621900.0,17097600,476,Europe - Western,SWITZERLAND,BEZNAU-1,Inland near a river,47.552148,8.228175,Operational,Pressurised Water Reactor,9/1/1965,1965,7/17/1969, ,http://en.wikipedia.org/wiki/Beznau_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/9/94/Kkw_beznau.jpg,Wikipedia,2,365,730,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Europe - Western,SWITZERLAND,BEZNAU,2,47.552148,8.228175,403241000,412686000,425379000,278493000.0,285591000.0,295673000.0,124748000,127095000,129707000,966786.0,1036220.0,1091490.0,705404.0,757289.0,799963.0,261382.0,278933.0,291528.0,5227290.0,5588150.0,5848000.0,3567680.0,3815060.0,4001960.0,1659620.0,1773080.0,1846040.0,12792600.0,13665000.0,14172900.0,7821480.0,8357740.0,8692400.0,4971070.0,5307210.0,5480520.0,178583000.0,184027000.0,190063000.0,129476000.0,133402000.0,137892000.0,49107100.0,50625200.0,52170900.0,51820800.0,54299600.0,55934500.0,36024800.0,37677700.0,38836900.0,15796000.0,16621900.0,17097600,477,Europe - Western,SWITZERLAND,BEZNAU-2,Inland near a river,47.552148,8.228175,Operational,Pressurised Water Reactor,1/1/1968,1968,10/23/1971, ,http://en.wikipedia.org/wiki/Beznau_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/9/94/Kkw_beznau.jpg,Wikipedia,2,365,730,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Europe - Western,GERMANY,BIBLIS,2,49.709305,8.414744,401883000,411272000,423496000,278201000.0,285373000.0,295199000.0,123681000,125898000,128297000,1417970.0,1507860.0,1502600.0,1056210.0,1123170.0,1119250.0,361755.0,384689.0,383347.0,6892210.0,7282490.0,7257690.0,4963130.0,5238920.0,5220750.0,1929080.0,2043570.0,2036950.0,19318100.0,20448200.0,20470900.0,12430200.0,13163800.0,13179800.0,6887920.0,7284340.0,7291090.0,187800000.0,193281000.0,198766000.0,135698000.0,139659000.0,143786000.0,52101600.0,53622300.0,54980300.0,67225800.0,70487100.0,71265900.0,48039700.0,50422700.0,50964600.0,19186100.0,20064400.0,20301300,577,Europe - Western,GERMANY,BIBLIS-A (KWB A), ,49.709305,8.414744,Permanent Shutdown,Pressurised Water Reactor,1/1/1970,1970,8/25/1974,8/6/2011,http://en.wikipedia.org/wiki/Biblis_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/AKW_Biblis_01.jpg/800px-AKW_Biblis_01.jpg,Wikipedia,0,0,0,1167,1167.0,1167.0,1167.0,1167.0,1167,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1146.0,1146,1146.0,1146.0,1146.0,1146.0,1146,1146,1146,1146,1146,1146,1146,1146,1146,1089,1089,1089,1146,1146,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Europe - Western,GERMANY,BIBLIS,2,49.709305,8.414744,401883000,411272000,423496000,278201000.0,285373000.0,295199000.0,123681000,125898000,128297000,1417970.0,1507860.0,1502600.0,1056210.0,1123170.0,1119250.0,361755.0,384689.0,383347.0,6892210.0,7282490.0,7257690.0,4963130.0,5238920.0,5220750.0,1929080.0,2043570.0,2036950.0,19318100.0,20448200.0,20470900.0,12430200.0,13163800.0,13179800.0,6887920.0,7284340.0,7291090.0,187800000.0,193281000.0,198766000.0,135698000.0,139659000.0,143786000.0,52101600.0,53622300.0,54980300.0,67225800.0,70487100.0,71265900.0,48039700.0,50422700.0,50964600.0,19186100.0,20064400.0,20301300,578,Europe - Western,GERMANY,BIBLIS-B (KWB B), ,49.709305,8.414744,Permanent Shutdown,Pressurised Water Reactor,2/1/1972,1972,4/25/1976,8/7/2011,http://en.wikipedia.org/wiki/Biblis_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/AKW_Biblis_01.jpg/800px-AKW_Biblis_01.jpg,Wikipedia,0,0,0,1240,1240.0,1240.0,1240.0,1240.0,1240,1240.0,1240.0,1240.0,1240.0,1240.0,1240.0,1240.0,1240.0,1240.0,1240.0,1240.0,1240.0,1240,1240.0,1240.0,1240.0,1240.0,1240,1240,1240,1240,1240,1240,1240,1240,1240,1178,1178,1178,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,America - Northern,UNITED STATES OF AMERICA,BIG ROCK POINT,1,45.358889,-85.197222,157140000,167851000,185250000,129892000.0,138794000.0,153255000.0,27248100,29056900,31995300,47833.6,49856.5,54643.1,29287.8,30605.4,33538.2,18545.8,19251.1,21104.8,184289.0,192899.0,211402.0,89689.2,93985.9,102993.0,94599.5,98913.1,108409.0,580067.0,608040.0,666867.0,284728.0,298842.0,328040.0,295338.0,309198.0,338827.0,43008400.0,46712000.0,51572300.0,36478600.0,39809300.0,43971300.0,6529770.0,6902740.0,7601050.0,4465530.0,4700450.0,5175490.0,3104160.0,3262970.0,3595160.0,1361370.0,1437490.0,1580330,622,America - Northern,UNITED STATES OF AMERICA,BIG ROCK POINT, ,45.358889,-85.197222,Permanent Shutdown,Boiling Water Reactor,5/1/1960,1960,12/8/1962,8/29/1997,http://en.wikipedia.org/wiki/Big_Rock_Point_Nuclear_Power_Plant,http://en.wikipedia.org/wiki/File:Big_Rock_Point_Nuclear_Power_Plant_-_Aerial_View_001.jpg,Wikipedia,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,67.0,67.0,67,67.0,67.0,67.0,67.0,67,69,69,69,64,64,64,64,64,63,63,61,71,71,71,72,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Europe - Central and Eastern,RUSSIAN FEDERATION,BILIBINO,4,68.050658,166.539698,355876,326037,303458,21712.5,15923.1,15459.4,334164,310114,287999,305.183,288.958,275.935,0.2834,0.266521,0.254112,304.9,288.692,275.681,2505.34,2450.94,2334.34,0.2834,0.266521,0.254112,2505.05,2450.68,2334.08,10966.2,11085.9,10555.4,0.2834,0.266521,0.254112,10965.9,11085.6,10555.2,78535.9,84337.6,78982.6,1.00481,0.916584,0.851525,78534.9,84336.7,78981.7,35863.9,36419.6,34535.7,0.797099,0.734884,0.687429,35863.1,36418.9,34535,318,Europe - Central and Eastern,RUSSIAN FEDERATION,BILIBINO-1,Inland near a river,68.050658,166.539698,Operational,Light Water Graphite Reactor,1/1/1970,1970,1/12/1974, ,http://en.wikipedia.org/wiki/Bilibino_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/7/7e/Bilibino_Power_Station_INSP_USDoE.jpg,Wikipedia,4,11,44,11,11.0,11.0,11.0,11.0,11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11,11.0,11.0,11.0,11.0,11,12,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Europe - Central and Eastern,RUSSIAN FEDERATION,BILIBINO,4,68.050658,166.539698,355876,326037,303458,21712.5,15923.1,15459.4,334164,310114,287999,305.183,288.958,275.935,0.2834,0.266521,0.254112,304.9,288.692,275.681,2505.34,2450.94,2334.34,0.2834,0.266521,0.254112,2505.05,2450.68,2334.08,10966.2,11085.9,10555.4,0.2834,0.266521,0.254112,10965.9,11085.6,10555.2,78535.9,84337.6,78982.6,1.00481,0.916584,0.851525,78534.9,84336.7,78981.7,35863.9,36419.6,34535.7,0.797099,0.734884,0.687429,35863.1,36418.9,34535,319,Europe - Central and Eastern,RUSSIAN FEDERATION,BILIBINO-2,Inland near a river,68.050658,166.539698,Operational,Light Water Graphite Reactor,1/1/1970,1970,12/30/1974, ,http://en.wikipedia.org/wiki/Bilibino_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/7/7e/Bilibino_Power_Station_INSP_USDoE.jpg,Wikipedia,4,11,44,11,11.0,11.0,11.0,11.0,11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11,11.0,11.0,11.0,11.0,11,12,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
